Wall time,Step,Value
1733098834.2835662,0,0.0013430732069537044
1733098835.1549299,1,0.0013635781360790133
1733098836.2330832,2,0.001209791051223874
1733098837.3980634,3,0.0020709983073174953
1733098838.6732635,4,0.002122260630130768
1733098839.8407612,5,0.0009432269725948572
1733098841.0905805,6,0.001978726126253605
1733098842.3880775,7,0.0014558503171429038
1733098843.7346687,8,0.0014250929234549403
1733098844.8515964,9,0.0014045879943296313
1733098845.9160097,10,0.0030962449964135885
1733098847.0323381,11,0.0018864539451897144
1733098848.1896486,12,0.0002768166013993323
1733098849.2913957,13,0.0013738306006416678
1733098850.4057722,14,0.0016711520729586482
1733098851.5238836,15,0.5712777376174927
1733098852.6638062,16,0.0013430732069537044
1733098853.7953188,17,0.0017839292995631695
1733098854.925445,18,0.0013020633487030864
1733098856.1309044,19,0.0016301422147080302
1733098857.2722745,20,0.0011687811929732561
1733098858.3963697,21,0.0006459054420702159
1733098859.5000467,22,0.05184672400355339
1733098860.6586933,23,0.0013020633487030864
1733098863.0229113,25,0.001209791051223874
1733098864.1367354,26,0.0011277713347226381
1733098865.2607007,27,0.014168909750878811
1733098866.410979,28,0.0013738306006416678
1733098867.573344,29,0.001732666976749897
1733098868.7535794,30,0.0014148404588922858
1733098869.9196262,31,0.0015071126399561763
1733098871.0120444,32,0.0010457516182214022
1733098872.222014,33,0.0018249391578137875
1733098873.388272,34,0.0011380237992852926
1733098874.6322172,35,0.0018454440869390965
1733098875.8589962,36,0.0013738306006416678
1733098876.9917443,37,0.0010457516182214022
1733098878.0891678,38,0.0012200435157865286
1733098879.2270775,39,0.0012713059550151229
1733098880.359116,40,0.07307958602905273
1733098881.5363443,41,0.06116621941328049
1733098882.7464125,42,0.001753171905875206
1733098884.0070372,43,0.0011687811929732561
1733098885.2129672,44,0.0010662565473467112
1733098886.4074416,45,0.0010867614764720201
1733098887.5816905,46,0.0011995385866612196
1733098888.7508087,47,0.0014148404588922858
1733098889.8639274,48,0.041799306869506836
1733098890.9874532,49,0.0005126233445480466
1733098892.1428373,50,0.0015583749627694488
1733098893.211309,51,0.0018864539451897144
1733098894.3298569,52,0.0027271562721580267
1733098895.5474274,53,0.0011687811929732561
1733098896.7291818,54,0.01858772337436676
1733098897.9382315,55,0.001814686693251133
1733098899.0552073,56,0.0013533256715163589
1733098900.171524,57,0.0016711520729586482
1733098901.3258798,58,0.0009637319017201662
1733098902.6730618,59,0.0013430732069537044
1733098903.8484857,60,0.0017429194413125515
1733098905.033411,61,0.0013430732069537044
1733098906.1598725,62,0.0010765090119093657
1733098907.2954836,63,0.00187620148062706
1733098908.4924908,64,0.0013943355297669768
1733098909.620263,65,0.0011585287284106016
1733098910.7567866,66,0.0012918108841404319
1733098911.991502,67,0.0025631168391555548
1733098913.1947505,68,0.0014045879943296313
1733098914.3447945,69,0.0011277713347226381
1733098915.4587615,70,0.0014558503171429038
1733098916.580443,71,0.0010047417599707842
1733098917.7447667,72,0.0012200435157865286
1733098918.878533,73,0.0015276175690814853
1733098920.0388293,74,0.007668845355510712
1733098921.2366238,75,0.007668845355510712
1733098922.432912,76,0.0011277713347226381
1733098923.4833121,77,0.0016814045375213027
1733098924.6103852,78,0.0015788798918947577
1733098925.806548,79,0.0014455978525802493
1733098927.0122972,80,0.001250801025889814
1733098928.1215336,81,0.0017429194413125515
1733098929.2688606,82,0.0015686274273321033
1733098930.5227556,83,0.0013738306006416678
1733098931.6894271,84,0.0013840830652043223
1733098932.78664,85,0.0010560040827840567
1733098933.9363024,86,0.0012610534904524684
1733098935.1367238,87,0.0006869153003208339
1733098936.3999763,88,0.0009329745080322027
1733098937.687409,89,0.002358067315071821
1733098939.0154967,90,0.0015481224982067943
1733098940.1801844,91,0.0015276175690814853
1733098941.4597895,92,0.0013533256715163589
1733098942.5911703,93,0.001958221197128296
1733098943.7727444,94,0.0018249391578137875
1733098944.9274213,95,0.0014148404588922858
1733098946.0517676,96,0.0012405485613271594
1733098947.227577,97,0.0012918108841404319
1733098948.3726354,98,0.0009637319017201662
1733098949.521734,99,0.0003998462052550167
1733098950.6507316,100,0.001189286122098565
1733098951.7856872,101,0.0013225682778283954
1733098952.9019508,102,0.03517621383070946
1733098954.0291677,103,0.0009944892954081297
1733098955.1666613,104,0.0008612072560936213
1733098956.314694,105,0.002122260630130768
1733098957.4322903,106,0.0012918108841404319
1733098958.5721333,107,0.0013020633487030864
1733098959.7663014,108,0.0003998462052550167
1733098960.9110243,109,0.0012713059550151229
1733098962.0846593,110,0.0014661027817055583
1733098963.2449472,111,0.001209791051223874
1733098964.3628066,112,0.0003998462052550167
1733098965.536571,113,0.0016814045375213027
1733098966.7168589,114,0.0025118545163422823
1733098967.8708155,115,0.0014866077108308673
1733098969.0398962,116,0.0013738306006416678
1733098970.0895946,117,0.0014250929234549403
1733098971.233203,118,0.0013328207423910499
1733098972.3936396,119,0.0014045879943296313
1733098973.537591,120,0.0014148404588922858
1733098974.6795053,121,0.0012918108841404319
1733098975.8837953,122,0.0015071126399561763
1733098977.0872097,123,0.0015173651045188308
1733098978.294527,124,0.0011585287284106016
1733098979.4880073,125,0.0011687811929732561
1733098980.6677916,126,0.0013738306006416678
1733098981.8447518,127,0.0015788798918947577
1733098983.011435,128,0.0011380237992852926
1733098984.1522303,129,0.0011482762638479471
1733098985.3323765,130,0.010396001860499382
1733098986.5218077,131,0.0013430732069537044
1733098987.6941361,132,0.10752787441015244
1733098988.9054894,133,0.0013533256715163589
1733098990.0563946,134,0.0017019094666466117
1733098991.2726302,135,0.0010560040827840567
1733098992.439171,136,0.019049083814024925
1733098993.633068,137,0.001209791051223874
1733098994.852577,138,0.0015276175690814853
1733098995.970112,139,0.001753171905875206
1733098997.1353002,140,0.0012918108841404319
1733098998.270707,141,0.0014866077108308673
1733098999.475159,142,0.0014148404588922858
1733099000.6468332,143,0.0013430732069537044
1733099001.8088121,144,0.19247981905937195
1733099002.966988,145,0.0016711520729586482
1733099004.1421635,146,0.0013430732069537044
1733099005.2949338,147,0.0013328207423910499
1733099006.4899015,148,0.002163270488381386
1733099007.6725848,149,0.0013840830652043223
1733099008.8514597,150,0.015481225214898586
1733099010.044743,151,0.0016814045375213027
1733099011.1654341,152,0.0016916570020839572
1733099012.326313,153,0.0014763552462682128
1733099013.510058,154,0.0010354991536587477
1733099014.6957617,155,0.0013020633487030864
1733099015.856835,156,0.0015071126399561763
1733099017.0314457,157,0.0012918108841404319
1733099018.2135506,158,0.0011687811929732561
1733099019.3707497,159,0.004705882165580988
1733099020.4998724,160,0.0051057287491858006
1733099021.6735382,161,0.0014661027817055583
1733099022.888709,162,0.016598744317889214
1733099024.063919,163,0.0012918108841404319
1733099025.2292597,164,0.0006459054420702159
1733099026.3769774,165,0.0015071126399561763
1733099027.5455992,166,0.0001845444057835266
1733099028.7165833,167,0.0013123158132657409
1733099029.8889356,168,0.007402281276881695
1733099031.042089,169,0.0013430732069537044
1733099032.1859338,170,0.0010354991536587477
1733099033.3623023,171,0.005362040363252163
1733099034.5266192,172,0.0030962449964135885
1733099035.7035027,173,0.026953736320137978
1733099036.8968756,174,0.0013533256715163589
1733099038.1319273,175,0.0011687811929732561
1733099039.3708656,176,0.0014250929234549403
1733099040.5445046,177,0.002921953098848462
1733099041.6878662,178,0.0011687811929732561
1733099042.8352325,179,0.0015071126399561763
1733099044.007415,180,0.007402281276881695
1733099045.1854258,181,0.0013635781360790133
1733099046.3652668,182,0.0013430732069537044
1733099047.4649127,183,0.0010970139410346746
1733099048.640115,184,0.0014250929234549403
1733099049.7688856,185,0.0013635781360790133
1733099050.9108644,186,0.0008509547333233058
1733099052.07373,187,0.006930667906999588
1733099053.243107,188,0.07676021754741669
1733099054.4275923,189,0.0010560040827840567
1733099055.6159344,190,0.0012610534904524684
1733099056.7872941,191,0.012046649120748043
1733099057.9461436,192,0.0013738306006416678
1733099059.135748,193,0.0012815584195777774
1733099060.3551013,194,0.048832498490810394
1733099061.5662968,195,0.011472510173916817
1733099062.8781934,196,0.0013020633487030864
1733099064.1969063,197,0.0010047417599707842
1733099065.4690955,198,0.0011585287284106016
1733099066.8824458,199,0.0024298345670104027
1733099068.1401746,200,0.0013840830652043223
1733099069.3515372,201,0.0015583749627694488
1733099070.520575,202,0.0014558503171429038
1733099071.6808438,203,0.0017121619312092662
1733099072.8841007,204,0.007996924221515656
1733099074.090829,205,0.0015276175690814853
1733099075.292641,206,0.0011072664055973291
1733099076.5095496,207,0.2448699176311493
1733099077.6650813,208,0.0013123158132657409
1733099078.7890177,209,0.0010765090119093657
1733099079.9200583,210,0.03381263464689255
1733099081.073473,211,0.0005228758091107011
1733099082.196461,212,0.0013533256715163589
1733099083.3366134,213,0.0014866077108308673
1733099084.5060153,214,0.0009329745080322027
1733099085.6932266,215,0.0013943355297669768
1733099086.9168005,216,0.0014250929234549403
1733099088.1407223,217,0.06232474744319916
1733099089.348884,218,0.0006971677648834884
1733099090.5623014,219,0.0013738306006416678
1733099091.76128,220,0.0013840830652043223
1733099092.9087834,221,0.001896706409752369
1733099094.0575905,222,0.0008612072560936213
1733099095.1746778,223,0.0010457516182214022
1733099096.3340635,224,0.0013840830652043223
1733099097.4881735,225,0.0014250929234549403
1733099098.6457527,226,0.0011687811929732561
1733099099.82903,227,0.03087017871439457
1733099101.0292966,228,0.0014661027817055583
1733099102.2082727,229,0.0014148404588922858
1733099103.4293404,230,0.0014558503171429038
1733099104.6101735,231,0.0011380237992852926
1733099105.7806566,232,0.0022145328111946583
1733099106.921965,233,0.0013430732069537044
1733099108.0968142,234,0.0018864539451897144
1733099109.255529,235,0.0009432269725948572
1733099110.4228394,236,0.008181468583643436
1733099111.6023035,237,0.001732666976749897
1733099112.7775242,238,0.0015583749627694488
1733099113.9672039,239,0.0012405485613271594
1733099115.140634,240,0.0010662565473467112
1733099116.3256485,241,0.0015481224982067943
1733099117.5006855,242,0.0013840830652043223
1733099118.6920896,243,0.0015788798918947577
1733099119.8998513,244,0.0012918108841404319
1733099121.0903234,245,0.0013840830652043223
1733099122.235334,246,0.0011380237992852926
1733099123.3936367,247,0.03152633458375931
1733099124.599323,248,0.010724080726504326
1733099125.7731397,249,0.007422786206007004
1733099126.9473562,250,0.002737408736720681
1733099128.1131408,251,0.0016301422147080302
1733099129.2828014,252,0.0012405485613271594
1733099130.4541953,253,0.001753171905875206
1733099131.6210108,254,0.0014661027817055583
1733099132.7912853,255,0.0013533256715163589
1733099134.000956,256,0.13318979740142822
1733099135.1374693,257,0.0011175188701599836
1733099136.3081832,258,0.0013430732069537044
1733099137.480382,259,0.0012918108841404319
1733099138.649739,260,0.0013943355297669768
1733099139.838186,261,0.0012815584195777774
1733099141.0051732,262,0.0015276175690814853
1733099142.2005763,263,0.05795719474554062
1733099143.3719015,264,0.04979623109102249
1733099144.5119224,265,0.001189286122098565
1733099145.6931317,266,0.0015583749627694488
1733099146.8754458,267,0.0015583749627694488
1733099148.0811245,268,0.07676021754741669
1733099149.27952,269,0.0015276175690814853
1733099150.4339793,270,0.0015071126399561763
1733099151.6018414,271,0.0011687811929732561
1733099152.747652,272,0.007791874930262566
1733099153.9392822,273,0.00633602449670434
1733099155.141239,274,0.0017019094666466117
1733099156.3096378,275,0.007638087961822748
1733099157.4409003,276,0.0009329745080322027
1733099158.5712636,277,0.0012918108841404319
1733099159.7292714,278,0.0013328207423910499
1733099160.8934295,279,0.0011790336575359106
1733099162.1332135,280,0.0011482762638479471
1733099163.324697,281,0.001230296096764505
1733099164.5392551,282,0.0010867614764720201
1733099165.7170928,283,0.0013533256715163589
1733099166.8998308,284,0.001250801025889814
1733099168.0875163,285,0.0014866077108308673
1733099169.2184913,286,0.19368959963321686
1733099170.409542,287,0.0011585287284106016
1733099171.5525904,288,0.06166858971118927
1733099172.6796293,289,0.0011072664055973291
1733099173.865136,290,0.0014148404588922858
1733099175.048797,291,0.0014866077108308673
1733099176.2740524,292,0.001189286122098565
1733099177.480648,293,0.03564782813191414
1733099178.73484,294,0.0013533256715163589
1733099179.921971,295,0.011554529890418053
1733099181.0657315,296,0.0018044342286884785
1733099182.2048004,297,0.0012918108841404319
1733099183.3743865,298,0.05553761497139931
1733099184.5566804,299,0.001753171905875206
