Wall time,Step,Value
1733344583.5514932,0,1.0
1733344584.4331682,1,1.0
1733344585.3388767,2,1.0
1733344586.2045908,3,1.0
1733344587.1433063,4,1.0
1733344588.0096438,5,1.0
1733344588.7534285,6,1.0
1733344589.6923645,7,1.0
1733344590.3011768,8,1.0
1733344591.2091365,9,1.0
1733344592.1390939,10,1.0
1733344592.951187,11,1.0
1733344593.7494192,12,1.0
1733344594.5520213,13,1.0
1733344595.3596504,14,1.0
1733344596.3193247,15,1.0
1733344597.2548273,16,1.0
1733344598.1967554,17,1.0
1733344598.9924755,18,1.0
1733344599.7847128,19,1.0
1733344600.7212017,20,1.0
1733344601.6178217,21,1.0
1733344602.536156,22,1.0
1733344603.485736,23,1.0
1733344605.3457232,25,1.0
1733344606.280162,26,1.0
1733344607.2197506,27,1.0
1733344608.12168,28,1.0
1733344609.0232198,29,1.0
1733344609.9072256,30,1.0
1733344610.8022826,31,1.0
1733344611.596025,32,1.0
1733344612.1474218,33,1.0
1733344612.5299594,34,1.0
1733344612.9183033,35,1.0
1733344613.3030915,36,1.0
1733344613.6755986,37,1.0
1733344614.0917914,38,1.0
1733344614.4689379,39,1.0
1733344614.8533223,40,1.0
1733344615.2391627,41,1.0
1733344615.6652744,42,1.0
1733344616.0659387,43,1.0
1733344616.4726584,44,1.0
1733344616.8315227,45,1.0
1733344617.4126127,46,1.0
1733344617.7940178,47,1.0
1733344618.1931698,48,1.0
1733344618.5864978,49,1.0
1733344618.9902978,50,1.0
1733344619.3608081,51,1.0
1733344619.73961,52,1.0
1733344620.1262648,53,1.0
1733344620.5080197,54,1.0
1733344620.8728793,55,1.0
1733344621.2472446,56,1.0
1733344621.6655786,57,1.0
1733344622.1055613,58,1.0
1733344622.5031688,59,1.0
1733344622.8918393,60,1.0
1733344623.340776,61,1.0
1733344623.7580776,62,1.0
1733344624.1632729,63,1.0
1733344624.5442224,64,1.0
1733344624.943365,65,1.0
1733344625.327727,66,1.0
1733344625.7062125,67,1.0
1733344626.1098785,68,1.0
1733344626.5385706,69,1.0
1733344626.918881,70,1.0
1733344627.296135,71,1.0
1733344627.7692754,72,1.0
1733344628.1666815,73,1.0
1733344628.5695734,74,1.0
1733344628.979232,75,0.1428571492433548
1733344629.381712,76,1.0
1733344629.75399,77,1.0
1733344630.0972745,78,1.0
1733344630.48044,79,1.0
1733344630.9642334,80,1.0
1733344631.3426127,81,1.0
1733344631.771153,82,1.0
1733344632.1658394,83,1.0
1733344632.5638378,84,1.0
1733344632.9463866,85,1.0
1733344633.3048658,86,1.0
1733344633.6610546,87,1.0
1733344634.0118973,88,1.0
1733344634.3590584,89,1.0
1733344634.722569,90,1.0
1733344635.0819025,91,1.0
1733344635.4435868,92,1.0
1733344635.7876499,93,1.0
1733344636.135001,94,1.0
1733344636.4728284,95,1.0
1733344636.8472779,96,1.0
1733344637.1985614,97,1.0
1733344637.5396867,98,1.0
1733344637.8788815,99,1.0
1733344638.2242904,100,1.0
1733344638.564038,101,1.0
1733344638.8981864,102,1.0
1733344639.2351706,103,1.0
1733344639.5723176,104,1.0
1733344639.907501,105,1.0
1733344640.3437703,106,1.0
1733344640.679306,107,1.0
1733344641.0121396,108,1.0
1733344641.3424983,109,1.0
1733344641.6786752,110,1.0
1733344642.0101764,111,1.0
1733344642.3384469,112,1.0
1733344642.6728094,113,1.0
1733344643.0063264,114,1.0
1733344643.3361537,115,1.0
1733344643.6629944,116,1.0
1733344643.982516,117,1.0
1733344644.3032253,118,1.0
1733344644.6240242,119,1.0
1733344644.988255,120,1.0
1733344645.3191268,121,1.0
1733344645.6431956,122,1.0
1733344645.975579,123,1.0
1733344646.3175163,124,1.0
1733344646.6562493,125,1.0
1733344646.9696176,126,1.0
1733344647.2982142,127,1.0
1733344647.6295648,128,1.0
1733344647.9516726,129,1.0
1733344648.2556403,130,1.0
