Wall time,Step,Value
1733087715.9725611,0,0.0010106003610417247
1733087716.152095,1,0.0005975723615847528
1733087716.3302994,2,0.0009842368308454752
1733087716.5082824,3,0.21382544934749603
1733087716.6864057,4,0.001221508253365755
1733087716.863846,5,0.0007996924105100334
1733087717.0413,6,0.000993024674244225
1733087717.2186294,7,0.016064150258898735
1733087717.396442,8,0.055960893630981445
1733087717.5736125,9,0.000993024674244225
1733087717.7509968,10,0.000993024674244225
1733087717.9290721,11,0.0015642335638403893
1733087718.108847,12,0.0010457516182214022
1733087718.2857878,13,0.001221508253365755
1733087718.462556,14,0.0011951447231695056
1733087718.639793,15,0.0011599934659898281
1733087718.8165433,16,0.0009051463566720486
1733087718.9934824,17,0.0010193882044404745
1733087719.1708553,18,0.001177569036372006
1733087719.347633,19,0.001344537828117609
1733087719.5248053,20,0.0012654473539441824
1733087719.70216,21,0.0011336299357935786
1733087719.879461,22,0.0013621135149151087
1733087720.0560608,23,0.0013269621413201094
1733087720.2346597,24,0.0010106003610417247
1733087720.424876,25,0.0012566595105454326
1733087720.6027617,26,0.0011424177791923285
1733087720.8112957,27,0.0013709013583138585
1733087721.0076263,28,0.0016696874517947435
1733087721.1911807,29,0.0014499917160719633
1733087721.371379,30,0.0010106003610417247
1733087721.5496607,31,0.0014236283022910357
1733087721.7339675,32,0.0010633273050189018
1733087721.9123442,33,0.0008084802539087832
1733087722.0916333,34,0.0016608996083959937
1733087722.3036697,35,0.0022672598715871572
1733087722.4819186,36,0.0011599934659898281
1733087722.6698418,37,0.0010018125176429749
1733087722.8681536,38,0.0012039325665682554
1733087723.063447,39,0.0013181742979213595
1733087723.2559485,40,0.0011599934659898281
1733087723.4462974,41,0.0013005987275391817
1733087723.6230779,42,0.0008699950412847102
1733087723.8004045,43,0.0014324161456897855
1733087723.97813,44,0.0019157467177137733
1733087724.1551824,45,0.0010633273050189018
1733087724.3332129,46,0.0002372713788645342
1733087724.510834,47,0.0009666612022556365
1733087724.6872535,48,0.0012918108841404319
1733087724.864333,49,0.0009139342000707984
1733087725.040922,50,0.0012478716671466827
1733087725.2177753,51,0.028850441798567772
1733087725.3943872,52,0.001221508253365755
1733087725.5717146,53,0.0013093864545226097
1733087725.749829,54,0.001116054248996079
1733087725.9270287,55,0.0008524194126948714
1733087726.1047087,56,0.001177569036372006
1733087726.283232,57,0.14050859212875366
1733087726.4626694,58,0.0009490855154581368
1733087726.6409187,59,0.0009490855154581368
1733087726.8183455,60,0.0010896908352151513
1733087726.9966662,61,0.0012039325665682554
1733087727.1737974,62,0.0015642335638403893
1733087727.3539512,63,0.002047564135864377
1733087727.5320837,64,0.0012654473539441824
1733087727.709404,65,0.0008084802539087832
1733087727.889245,66,0.001177569036372006
1733087728.0747113,67,0.0009227220434695482
1733087728.2529829,68,0.0012918108841404319
1733087728.4301012,69,0.0013357499847188592
1733087728.650702,70,0.0010369637748226523
1733087728.8591623,71,0.001116054248996079
1733087729.0568948,72,0.0010633273050189018
1733087729.2536669,73,0.0009578733588568866
1733087729.4484324,74,0.0010457516182214022
1733087729.644057,75,0.0015466578770428896
1733087729.828189,76,0.0009139342000707984
1733087730.0126936,77,0.0008612072560936213
1733087730.207218,78,0.0009842368308454752
1733087730.3930302,79,0.0011512056225910783
1733087730.6162236,80,0.000940297672059387
1733087730.8092046,81,0.0008260559407062829
1733087731.0057003,82,0.000940297672059387
1733087731.2037668,83,0.0009754489874467254
1733087731.3982768,84,0.0014236283022910357
1733087731.5925095,85,0.0010896908352151513
1733087731.783101,86,0.0009051463566720486
1733087731.9600592,87,0.14050859212875366
1733087732.1371248,88,0.0013533256715163589
1733087732.3143709,89,0.00032514968188479543
1733087732.4908955,90,0.0006766628357581794
1733087732.6680353,91,0.001406052615493536
1733087732.8467073,92,0.0014851430896669626
1733087733.0241454,93,0.0015642335638403893
1733087733.201262,94,0.0012478716671466827
1733087733.378625,95,0.0012742351973429322
1733087733.5549593,96,0.1427934318780899
1733087733.7326944,97,0.0013269621413201094
1733087733.909237,98,0.00152908219024539
1733087734.0866356,99,0.0008875707280822098
1733087734.263696,100,0.00043939144234173
